Player,Question,Player's answer
SmartBot3,Kissing someone for one minute burns about 2 calories.,True
SmartBot3,A pasodoble is a type of Italian pasta sauce.,False
SmartBot3,The color orange is named after the fruit.,False
SmartBot3,Cucumbers are usually more than 90% water.,True
SmartBot3,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,False
SmartBot3,The average woman is 5 inches / 13 centimeters shorter than the average man.,True
SmartBot3,The vapor produced by e-cigarettes is actually water.,False
SmartBot3,Slovakia is a member of European Union-,True
SmartBot4,Pure water effectively conducts electricity ,False
SmartBot4,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
SmartBot4,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
SmartBot4,The scientific name for the Southern Lights is Aurora Australis?,True
SmartBot4,&quot;Santa Claus&quot; is a variety of melon.,True
SmartBot4,An eggplant is a vegetable.,False
SmartBot4,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
SmartBot4,Gumbo is a stew that originated in Louisiana.,True
SmartBot4,Haggis is traditionally ate on Burns Night.,True
SmartBot5,Dihydrogen Monoxide is a dangerous chemical.,False
SmartBot5,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
SmartBot5,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
SmartBot5,Pure water effectively conducts electricity ,False
SmartBot5,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,True
SmartBot5,Coca-Cola&#039;s original colour was green.,False
SmartBot5,Cucumbers are usually more than 90% water.,True
SmartBot5,French is an official language in Canada.,False
SmartBot5,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
SmartBot5,&quot;Santa Claus&quot; is a variety of melon.,True
SmartBot6,Slovakia is a member of European Union-,True
SmartBot6,Haggis is traditionally ate on Burns Night.,True
SmartBot6,The French word to travel is &quot;Travail&quot;,True
SmartBot6,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
SmartBot6,"In Scandinavian languages, the letter &Aring; means river.",True
SmartBot6,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",True
SmartBot6,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,True
SmartBot6,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
SmartBot6,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,True
SmartBot7,Haggis is traditionally ate on Burns Night.,False
SmartBot7,Cucumbers are usually more than 90% water.,True
SmartBot7,"The word &quot;news&quot; originates from the first letters of the 4 main directions on a compass (North, East, West, South).",False
SmartBot7,Nutella is produced by the German company Ferrero.,False
SmartBot7,Pure water effectively conducts electricity ,False
SmartBot7,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
SmartBot7,The sum of all the numbers on a roulette wheel is 666.,True
SmartBot7,The average woman is 5 inches / 13 centimeters shorter than the average man.,False
SmartBot7,An eggplant is a vegetable.,False
SmartBot8,Cucumbers are usually more than 90% water.,True
SmartBot8,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,False
SmartBot8,Kissing someone for one minute burns about 2 calories.,True
SmartBot8,The Lego Group was founded in 1932.,True
SmartBot8,&quot;Santa Claus&quot; is a variety of melon.,True
SmartBot8,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
SmartBot8,Gumbo is a stew that originated in Louisiana.,True
SmartBot8,Haggis is traditionally ate on Burns Night.,True
SmartBot8,"When you cry in space, your tears stick to your face.",False
SmartBot9,"When you cry in space, your tears stick to your face.",True
SmartBot9,Pure water effectively conducts electricity ,False
SmartBot9,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
SmartBot9,Gumbo is a stew that originated in Louisiana.,True
SmartBot9,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
SmartBot9,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
SmartBot9,The color orange is named after the fruit.,True
SmartBot9,Slovakia is a member of European Union-,True
SmartBot9,"In Scandinavian languages, the letter &Aring; means river.",True
SmartBot10,Cucumbers are usually more than 90% water.,True
SmartBot10,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,True
SmartBot10,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,True
SmartBot10,Nutella is produced by the German company Ferrero.,False
SmartBot10,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
SmartBot10,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
SmartBot10,Coca-Cola&#039;s original colour was green.,False
SmartBot10,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
SmartBot10,The Lego Group was founded in 1932.,False
SmartBot10,The color orange is named after the fruit.,True
SmartBot1,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,True
SmartBot1,The sum of all the numbers on a roulette wheel is 666.,True
SmartBot1,Coca-Cola&#039;s original colour was green.,True
SmartBot1,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,False
SmartBot1,The average woman is 5 inches / 13 centimeters shorter than the average man.,True
SmartBot1,Did Michael Jackson invent the moonwalk?,False
SmartBot1,Gumbo is a stew that originated in Louisiana.,True
SmartBot1,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,False
SmartBot2,"In Scandinavian languages, the letter &Aring; means river.",True
SmartBot2,The sum of all the numbers on a roulette wheel is 666.,True
SmartBot2,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
SmartBot2,The vapor produced by e-cigarettes is actually water.,True
SmartBot2,Cucumbers are usually more than 90% water.,True
SmartBot2,You are allowed to sell your soul on eBay.,False
SmartBot2,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
SmartBot2,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
SmartBot2,Jingle Bells was originally meant for Thanksgiving,True
SmartBot2,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
SmartBot3,The Lego Group was founded in 1932.,True
SmartBot3,&quot;Santa Claus&quot; is a variety of melon.,True
SmartBot3,The French word to travel is &quot;Travail&quot;,False
SmartBot3,The National Animal of Scotland is the Unicorn.,False
SmartBot3,The color orange is named after the fruit.,False
SmartBot3,Kissing someone for one minute burns about 2 calories.,False
SmartBot3,The sum of all the numbers on a roulette wheel is 666.,True
SmartBot3,Slovakia is a member of European Union-,True
SmartBot3,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
SmartBot4,The sum of all the numbers on a roulette wheel is 666.,True
SmartBot4,Nutella is produced by the German company Ferrero.,False
SmartBot4,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
SmartBot4,An eggplant is a vegetable.,True
SmartBot4,The average woman is 5 inches / 13 centimeters shorter than the average man.,True
SmartBot4,Slovakia is a member of European Union-,True
SmartBot4,"The word &quot;news&quot; originates from the first letters of the 4 main directions on a compass (North, East, West, South).",False
SmartBot4,You are allowed to sell your soul on eBay.,True
SmartBot4,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,True
SmartBot5,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
SmartBot5,Gumbo is a stew that originated in Louisiana.,True
SmartBot5,An eggplant is a vegetable.,True
SmartBot5,The sum of all the numbers on a roulette wheel is 666.,True
SmartBot5,Slovakia is a member of European Union-,True
SmartBot5,Nutella is produced by the German company Ferrero.,True
SmartBot5,The color orange is named after the fruit.,False
SmartBot6,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,True
SmartBot6,Jingle Bells was originally meant for Thanksgiving,True
SmartBot6,The Lego Group was founded in 1932.,True
SmartBot6,The sum of all the numbers on a roulette wheel is 666.,False
SmartBot6,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",False
SmartBot7,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
SmartBot7,Haggis is traditionally ate on Burns Night.,True
SmartBot7,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
SmartBot7,Slovakia is a member of European Union-,True
SmartBot7,You are allowed to sell your soul on eBay.,True
SmartBot7,The Lego Group was founded in 1932.,False
SmartBot7,An eggplant is a vegetable.,False
SmartBot7,Gumbo is a stew that originated in Louisiana.,True
SmartBot7,Kissing someone for one minute burns about 2 calories.,False
SmartBot8,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",False
SmartBot8,Pure water effectively conducts electricity ,False
SmartBot8,The French word to travel is &quot;Travail&quot;,False
SmartBot8,Haggis is traditionally ate on Burns Night.,False
SmartBot8,Sitting for more than three hours a day can cut two years off a person&#039;s life expectancy.,True
SmartBot8,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
SmartBot8,The commercial UK channel ITV stands for &quot;International Television&quot;.,True
SmartBot8,The scientific name for the Southern Lights is Aurora Australis?,True
SmartBot8,Did Michael Jackson invent the moonwalk?,False
SmartBot8,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
SmartBot9,You are allowed to sell your soul on eBay.,False
SmartBot9,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",False
SmartBot9,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
SmartBot9,Pure water effectively conducts electricity ,False
SmartBot9,The scientific name for the Southern Lights is Aurora Australis?,True
SmartBot9,The pickled gherkin was first added to hamburgers because a US health law required all fast-food to include a source of Vitamin C.,True
SmartBot9,Slovakia is a member of European Union-,True
SmartBot9,The Lego Group was founded in 1932.,True
SmartBot9,Haggis is traditionally ate on Burns Night.,True
SmartBot10,The vapor produced by e-cigarettes is actually water.,False
